CHROM START_BIN END_BIN class cluster cluster_start cluster_size cluster_end isotype
III 1867000 1868000 short_only yes 1861000 9000 1870000 CB4856
III 1868000 1869000 short_only yes 1861000 9000 1870000 CB4856
III 1869000 1870000 short_only yes 1861000 9000 1870000 CB4856
III 2342000 2343000 short_only yes 2342000 16000 2358000 CB4856
III 2343000 2344000 short_only yes 2342000 16000 2358000 CB4856
III 2344000 2345000 short_only yes 2342000 16000 2358000 CB4856
III 2345000 2346000 short_only yes 2342000 16000 2358000 CB4856
III 2346000 2347000 short_only yes 2342000 16000 2358000 CB4856
III 2347000 2348000 short_only yes 2342000 16000 2358000 CB4856
III 2348000 2349000 short_only yes 2342000 16000 2358000 CB4856
III 2349000 2350000 short_only yes 2342000 16000 2358000 CB4856
III 2350000 2351000 short_only yes 2342000 16000 2358000 CB4856
III 2351000 2352000 short_only yes 2342000 16000 2358000 CB4856
III 2352000 2353000 short_only yes 2342000 16000 2358000 CB4856
III 2353000 2354000 short_only yes 2342000 16000 2358000 CB4856
III 2354000 2355000 short_only yes 2342000 16000 2358000 CB4856
III 2355000 2356000 short_only yes 2342000 16000 2358000 CB4856
III 2356000 2357000 short_only yes 2342000 16000 2358000 CB4856
III 2357000 2358000 short_only yes 2342000 16000 2358000 CB4856
III 3071000 3072000 short_only yes 3071000 17000 3088000 CB4856
III 3072000 3073000 short_only yes 3071000 17000 3088000 CB4856
III 3073000 3074000 short_only yes 3071000 17000 3088000 CB4856
III 3074000 3075000 short_only yes 3071000 17000 3088000 CB4856
III 3075000 3076000 short_only yes 3071000 17000 3088000 CB4856
III 3076000 3077000 short_only yes 3071000 17000 3088000 CB4856
III 3077000 3078000 short_only yes 3071000 17000 3088000 CB4856
III 3078000 3079000 short_only yes 3071000 17000 3088000 CB4856
III 3079000 3080000 short_only yes 3071000 17000 3088000 CB4856
III 3080000 3081000 short_only yes 3071000 17000 3088000 CB4856
III 3081000 3082000 short_only yes 3071000 17000 3088000 CB4856
III 3082000 3083000 short_only yes 3071000 17000 3088000 CB4856
III 3083000 3084000 short_only yes 3071000 17000 3088000 CB4856
III 3084000 3085000 short_only yes 3071000 17000 3088000 CB4856
III 3085000 3086000 short_only yes 3071000 17000 3088000 CB4856
III 3086000 3087000 short_only yes 3071000 17000 3088000 CB4856
III 3087000 3088000 short_only yes 3071000 17000 3088000 CB4856
III 7434000 7435000 long_only yes 7434000 16000 7450000 CB4856
III 7435000 7436000 long_only yes 7434000 16000 7450000 CB4856
III 7436000 7437000 long_only yes 7434000 16000 7450000 CB4856
III 7437000 7438000 long_only yes 7434000 16000 7450000 CB4856
III 7438000 7439000 long_only yes 7434000 16000 7450000 CB4856
III 7439000 7440000 long_only yes 7434000 16000 7450000 CB4856
III 7440000 7441000 long_only yes 7434000 16000 7450000 CB4856
III 7441000 7442000 long_only yes 7434000 16000 7450000 CB4856
III 7442000 7443000 long_only yes 7434000 16000 7450000 CB4856
III 7443000 7444000 long_only yes 7434000 16000 7450000 CB4856
III 7444000 7445000 long_only yes 7434000 16000 7450000 CB4856
III 7445000 7446000 long_only yes 7434000 16000 7450000 CB4856
III 7446000 7447000 long_only yes 7434000 16000 7450000 CB4856
III 7447000 7448000 long_only yes 7434000 16000 7450000 CB4856
III 7448000 7449000 long_only yes 7434000 16000 7450000 CB4856
III 7449000 7450000 long_only yes 7434000 16000 7450000 CB4856
III 8852000 8853000 long_only yes 8852000 10000 8862000 CB4856
III 8853000 8854000 long_only yes 8852000 10000 8862000 CB4856
III 8854000 8855000 long_only yes 8852000 10000 8862000 CB4856
III 8855000 8856000 long_only yes 8852000 10000 8862000 CB4856
III 8856000 8857000 long_only yes 8852000 10000 8862000 CB4856
III 8857000 8858000 long_only yes 8852000 10000 8862000 CB4856
III 8858000 8859000 long_only yes 8852000 10000 8862000 CB4856
III 8859000 8860000 long_only yes 8852000 10000 8862000 CB4856
III 8860000 8861000 long_only yes 8852000 10000 8862000 CB4856
III 8861000 8862000 long_only yes 8852000 10000 8862000 CB4856
III 12006000 12007000 long_only yes 12006000 11000 12017000 CB4856
III 12007000 12008000 long_only yes 12006000 11000 12017000 CB4856
III 12008000 12009000 long_only yes 12006000 11000 12017000 CB4856
III 12009000 12010000 long_only yes 12006000 11000 12017000 CB4856
III 12010000 12011000 long_only yes 12006000 11000 12017000 CB4856
III 12011000 12012000 long_only yes 12006000 11000 12017000 CB4856
III 12012000 12013000 long_only yes 12006000 11000 12017000 CB4856
III 12013000 12014000 long_only yes 12006000 11000 12017000 CB4856
III 12014000 12015000 long_only yes 12006000 11000 12017000 CB4856
III 12015000 12016000 long_only yes 12006000 11000 12017000 CB4856
III 12016000 12017000 long_only yes 12006000 11000 12017000 CB4856
III 12320000 12321000 short_only yes 12320000 51000 12371000 CB4856
III 12321000 12322000 short_only yes 12320000 51000 12371000 CB4856
III 12322000 12323000 short_only yes 12320000 51000 12371000 CB4856
III 12323000 12324000 short_only yes 12320000 51000 12371000 CB4856
III 12324000 12325000 short_only yes 12320000 51000 12371000 CB4856
III 12325000 12326000 short_only yes 12320000 51000 12371000 CB4856
III 12326000 12327000 short_only yes 12320000 51000 12371000 CB4856
III 12327000 12328000 short_only yes 12320000 51000 12371000 CB4856
III 12328000 12329000 short_only yes 12320000 51000 12371000 CB4856
III 12329000 12330000 short_only yes 12320000 51000 12371000 CB4856
III 12330000 12331000 short_only yes 12320000 51000 12371000 CB4856
III 12331000 12332000 short_only yes 12320000 51000 12371000 CB4856
III 12332000 12333000 short_only yes 12320000 51000 12371000 CB4856
III 12333000 12334000 short_only yes 12320000 51000 12371000 CB4856
III 12334000 12335000 short_only yes 12320000 51000 12371000 CB4856
III 12335000 12336000 short_only yes 12320000 51000 12371000 CB4856
III 12336000 12337000 short_only yes 12320000 51000 12371000 CB4856
III 12337000 12338000 short_only yes 12320000 51000 12371000 CB4856
III 12338000 12339000 short_only yes 12320000 51000 12371000 CB4856
III 12339000 12340000 short_only yes 12320000 51000 12371000 CB4856
III 12340000 12341000 short_only yes 12320000 51000 12371000 CB4856
III 12341000 12342000 short_only yes 12320000 51000 12371000 CB4856
III 12342000 12343000 short_only yes 12320000 51000 12371000 CB4856
III 12343000 12344000 short_only yes 12320000 51000 12371000 CB4856
III 12344000 12345000 short_only yes 12320000 51000 12371000 CB4856
III 12345000 12346000 short_only yes 12320000 51000 12371000 CB4856
III 12346000 12347000 short_only yes 12320000 51000 12371000 CB4856
III 12347000 12348000 short_only yes 12320000 51000 12371000 CB4856
III 12348000 12349000 both yes 12320000 51000 12371000 CB4856
III 12349000 12350000 both yes 12320000 51000 12371000 CB4856
III 12350000 12351000 both yes 12320000 51000 12371000 CB4856
III 12351000 12352000 both yes 12320000 51000 12371000 CB4856
III 12352000 12353000 both yes 12320000 51000 12371000 CB4856
III 12353000 12354000 both yes 12320000 51000 12371000 CB4856
III 12354000 12355000 both yes 12320000 51000 12371000 CB4856
III 12355000 12356000 both yes 12320000 51000 12371000 CB4856
III 12356000 12357000 both yes 12320000 51000 12371000 CB4856
III 12357000 12358000 both yes 12320000 51000 12371000 CB4856
III 12358000 12359000 both yes 12320000 51000 12371000 CB4856
III 12359000 12360000 both yes 12320000 51000 12371000 CB4856
III 12360000 12361000 both yes 12320000 51000 12371000 CB4856
III 12361000 12362000 both yes 12320000 51000 12371000 CB4856
III 12362000 12363000 both yes 12320000 51000 12371000 CB4856
III 12363000 12364000 both yes 12320000 51000 12371000 CB4856
III 12364000 12365000 both yes 12320000 51000 12371000 CB4856
III 12365000 12366000 both yes 12320000 51000 12371000 CB4856
III 12366000 12367000 both yes 12320000 51000 12371000 CB4856
III 12367000 12368000 both yes 12320000 51000 12371000 CB4856
III 12368000 12369000 both yes 12320000 51000 12371000 CB4856
III 12369000 12370000 both yes 12320000 51000 12371000 CB4856
III 12370000 12371000 short_only yes 12320000 51000 12371000 CB4856
III 12526000 12527000 short_only yes 12526000 9000 12535000 CB4856
III 12527000 12528000 short_only yes 12526000 9000 12535000 CB4856
III 12528000 12529000 short_only yes 12526000 9000 12535000 CB4856
III 12529000 12530000 short_only yes 12526000 9000 12535000 CB4856
III 12530000 12531000 short_only yes 12526000 9000 12535000 CB4856
III 12531000 12532000 short_only yes 12526000 9000 12535000 CB4856
III 12532000 12533000 short_only yes 12526000 9000 12535000 CB4856
III 12533000 12534000 short_only yes 12526000 9000 12535000 CB4856
III 12534000 12535000 short_only yes 12526000 9000 12535000 CB4856
IV 1076000 1077000 short_only yes 1076000 17000 1093000 CB4856
IV 1077000 1078000 short_only yes 1076000 17000 1093000 CB4856
IV 1078000 1079000 short_only yes 1076000 17000 1093000 CB4856
IV 1079000 1080000 short_only yes 1076000 17000 1093000 CB4856
IV 1080000 1081000 short_only yes 1076000 17000 1093000 CB4856
IV 1081000 1082000 short_only yes 1076000 17000 1093000 CB4856
IV 1082000 1083000 short_only yes 1076000 17000 1093000 CB4856
IV 1083000 1084000 short_only yes 1076000 17000 1093000 CB4856
IV 1084000 1085000 short_only yes 1076000 17000 1093000 CB4856
IV 1085000 1086000 short_only yes 1076000 17000 1093000 CB4856
IV 1086000 1087000 short_only yes 1076000 17000 1093000 CB4856
IV 1087000 1088000 short_only yes 1076000 17000 1093000 CB4856
IV 1088000 1089000 short_only yes 1076000 17000 1093000 CB4856
IV 1089000 1090000 short_only yes 1076000 17000 1093000 CB4856
IV 1090000 1091000 short_only yes 1076000 17000 1093000 CB4856
IV 1091000 1092000 short_only yes 1076000 17000 1093000 CB4856
IV 1092000 1093000 short_only yes 1076000 17000 1093000 CB4856
IV 2558000 2559000 both yes 2558000 45000 2603000 CB4856
IV 2559000 2560000 both yes 2558000 45000 2603000 CB4856
IV 2560000 2561000 both yes 2558000 45000 2603000 CB4856
IV 2561000 2562000 both yes 2558000 45000 2603000 CB4856
IV 2562000 2563000 both yes 2558000 45000 2603000 CB4856
IV 2563000 2564000 both yes 2558000 45000 2603000 CB4856
IV 2564000 2565000 both yes 2558000 45000 2603000 CB4856
IV 2565000 2566000 both yes 2558000 45000 2603000 CB4856
IV 2566000 2567000 both yes 2558000 45000 2603000 CB4856
IV 2567000 2568000 both yes 2558000 45000 2603000 CB4856
IV 2568000 2569000 both yes 2558000 45000 2603000 CB4856
IV 2569000 2570000 both yes 2558000 45000 2603000 CB4856
IV 2570000 2571000 both yes 2558000 45000 2603000 CB4856
IV 2571000 2572000 both yes 2558000 45000 2603000 CB4856
IV 2572000 2573000 both yes 2558000 45000 2603000 CB4856
IV 2573000 2574000 both yes 2558000 45000 2603000 CB4856
IV 2574000 2575000 both yes 2558000 45000 2603000 CB4856
IV 2575000 2576000 both yes 2558000 45000 2603000 CB4856
IV 2576000 2577000 both yes 2558000 45000 2603000 CB4856
IV 2577000 2578000 both yes 2558000 45000 2603000 CB4856
IV 2578000 2579000 both yes 2558000 45000 2603000 CB4856
IV 2579000 2580000 both yes 2558000 45000 2603000 CB4856
IV 2580000 2581000 both yes 2558000 45000 2603000 CB4856
IV 2581000 2582000 both yes 2558000 45000 2603000 CB4856
IV 2582000 2583000 both yes 2558000 45000 2603000 CB4856
IV 2583000 2584000 both yes 2558000 45000 2603000 CB4856
IV 2584000 2585000 both yes 2558000 45000 2603000 CB4856
IV 2585000 2586000 both yes 2558000 45000 2603000 CB4856
IV 2586000 2587000 both yes 2558000 45000 2603000 CB4856
IV 2587000 2588000 both yes 2558000 45000 2603000 CB4856
IV 2588000 2589000 both yes 2558000 45000 2603000 CB4856
IV 2589000 2590000 short_only yes 2558000 45000 2603000 CB4856
IV 2590000 2591000 short_only yes 2558000 45000 2603000 CB4856
IV 2591000 2592000 both yes 2558000 45000 2603000 CB4856
IV 2592000 2593000 both yes 2558000 45000 2603000 CB4856
IV 2593000 2594000 both yes 2558000 45000 2603000 CB4856
IV 2594000 2595000 both yes 2558000 45000 2603000 CB4856
IV 2595000 2596000 both yes 2558000 45000 2603000 CB4856
IV 2596000 2597000 both yes 2558000 45000 2603000 CB4856
IV 2597000 2598000 both yes 2558000 45000 2603000 CB4856
IV 2598000 2599000 both yes 2558000 45000 2603000 CB4856
IV 2599000 2600000 both yes 2558000 45000 2603000 CB4856
IV 2600000 2601000 both yes 2558000 45000 2603000 CB4856
IV 2601000 2602000 both yes 2558000 45000 2603000 CB4856
IV 2602000 2603000 long_only yes 2558000 45000 2603000 CB4856
IV 2689000 2690000 short_only yes 2689000 36000 2725000 CB4856
IV 2690000 2691000 short_only yes 2689000 36000 2725000 CB4856
IV 2691000 2692000 short_only yes 2689000 36000 2725000 CB4856
IV 2692000 2693000 short_only yes 2689000 36000 2725000 CB4856
IV 2693000 2694000 short_only yes 2689000 36000 2725000 CB4856
IV 2694000 2695000 both yes 2689000 36000 2725000 CB4856
IV 2695000 2696000 both yes 2689000 36000 2725000 CB4856
IV 2696000 2697000 both yes 2689000 36000 2725000 CB4856
IV 2697000 2698000 both yes 2689000 36000 2725000 CB4856
IV 2698000 2699000 both yes 2689000 36000 2725000 CB4856
IV 2699000 2700000 both yes 2689000 36000 2725000 CB4856
IV 2700000 2701000 both yes 2689000 36000 2725000 CB4856
IV 2701000 2702000 both yes 2689000 36000 2725000 CB4856
IV 2702000 2703000 both yes 2689000 36000 2725000 CB4856
IV 2703000 2704000 short_only yes 2689000 36000 2725000 CB4856
IV 2704000 2705000 short_only yes 2689000 36000 2725000 CB4856
IV 2705000 2706000 short_only yes 2689000 36000 2725000 CB4856
IV 2706000 2707000 short_only yes 2689000 36000 2725000 CB4856
IV 2707000 2708000 short_only yes 2689000 36000 2725000 CB4856
IV 2708000 2709000 short_only yes 2689000 36000 2725000 CB4856
IV 2709000 2710000 both yes 2689000 36000 2725000 CB4856
IV 2710000 2711000 both yes 2689000 36000 2725000 CB4856
IV 2711000 2712000 both yes 2689000 36000 2725000 CB4856
IV 2712000 2713000 both yes 2689000 36000 2725000 CB4856
IV 2713000 2714000 both yes 2689000 36000 2725000 CB4856
IV 2714000 2715000 both yes 2689000 36000 2725000 CB4856
IV 2715000 2716000 both yes 2689000 36000 2725000 CB4856
IV 2716000 2717000 both yes 2689000 36000 2725000 CB4856
IV 2717000 2718000 both yes 2689000 36000 2725000 CB4856
IV 2718000 2719000 both yes 2689000 36000 2725000 CB4856
IV 2719000 2720000 short_only yes 2689000 36000 2725000 CB4856
IV 2720000 2721000 short_only yes 2689000 36000 2725000 CB4856
IV 2721000 2722000 short_only yes 2689000 36000 2725000 CB4856
IV 2722000 2723000 short_only yes 2689000 36000 2725000 CB4856
IV 2723000 2724000 short_only yes 2689000 36000 2725000 CB4856
IV 2724000 2725000 short_only yes 2689000 36000 2725000 CB4856
IV 2856000 2857000 long_only yes 2856000 16000 2872000 CB4856
IV 2857000 2858000 long_only yes 2856000 16000 2872000 CB4856
IV 2858000 2859000 long_only yes 2856000 16000 2872000 CB4856
IV 2859000 2860000 long_only yes 2856000 16000 2872000 CB4856
IV 2860000 2861000 long_only yes 2856000 16000 2872000 CB4856
IV 2861000 2862000 long_only yes 2856000 16000 2872000 CB4856
IV 2862000 2863000 long_only yes 2856000 16000 2872000 CB4856
IV 2863000 2864000 long_only yes 2856000 16000 2872000 CB4856
IV 2864000 2865000 long_only yes 2856000 16000 2872000 CB4856
IV 2865000 2866000 long_only yes 2856000 16000 2872000 CB4856
IV 2866000 2867000 long_only yes 2856000 16000 2872000 CB4856
IV 2867000 2868000 long_only yes 2856000 16000 2872000 CB4856
IV 2868000 2869000 long_only yes 2856000 16000 2872000 CB4856
IV 2869000 2870000 long_only yes 2856000 16000 2872000 CB4856
IV 2870000 2871000 long_only yes 2856000 16000 2872000 CB4856
IV 2871000 2872000 long_only yes 2856000 16000 2872000 CB4856
IV 3684000 3685000 short_only yes 3684000 10000 3694000 CB4856
IV 3685000 3686000 short_only yes 3684000 10000 3694000 CB4856
IV 3686000 3687000 short_only yes 3684000 10000 3694000 CB4856
IV 3687000 3688000 short_only yes 3684000 10000 3694000 CB4856
IV 3688000 3689000 short_only yes 3684000 10000 3694000 CB4856
IV 3689000 3690000 short_only yes 3684000 10000 3694000 CB4856
IV 3690000 3691000 short_only yes 3684000 10000 3694000 CB4856
IV 3691000 3692000 short_only yes 3684000 10000 3694000 CB4856
IV 3692000 3693000 short_only yes 3684000 10000 3694000 CB4856
IV 3693000 3694000 short_only yes 3684000 10000 3694000 CB4856
IV 3940000 3941000 long_only yes 3940000 32000 3972000 CB4856
IV 3941000 3942000 long_only yes 3940000 32000 3972000 CB4856
IV 3942000 3943000 long_only yes 3940000 32000 3972000 CB4856
IV 3943000 3944000 long_only yes 3940000 32000 3972000 CB4856
IV 3944000 3945000 long_only yes 3940000 32000 3972000 CB4856
IV 3945000 3946000 long_only yes 3940000 32000 3972000 CB4856
IV 3946000 3947000 long_only yes 3940000 32000 3972000 CB4856
IV 3947000 3948000 long_only yes 3940000 32000 3972000 CB4856
IV 3948000 3949000 both yes 3940000 32000 3972000 CB4856
IV 3949000 3950000 both yes 3940000 32000 3972000 CB4856
IV 3950000 3951000 both yes 3940000 32000 3972000 CB4856
IV 3951000 3952000 both yes 3940000 32000 3972000 CB4856
IV 3952000 3953000 both yes 3940000 32000 3972000 CB4856
IV 3953000 3954000 both yes 3940000 32000 3972000 CB4856
IV 3954000 3955000 both yes 3940000 32000 3972000 CB4856
IV 3955000 3956000 both yes 3940000 32000 3972000 CB4856
IV 3956000 3957000 both yes 3940000 32000 3972000 CB4856
IV 3957000 3958000 both yes 3940000 32000 3972000 CB4856
IV 3958000 3959000 short_only yes 3940000 32000 3972000 CB4856
IV 3959000 3960000 short_only yes 3940000 32000 3972000 CB4856
